"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.284047583E0,1.278780033E-1,-2.141349044E-2,-1.101030707E-2
3.293976583E0,1.114918575E-1,-1.596998848E-2,-1.333223641E-2
3.303905583E0,8.812276583E-2,-1.225802980E-2,-8.182593584E-3
3.313834583E0,3.021854754E-2,-1.112193407E-2,2.555817962E-2
3.323763583E0,-2.356252491E-2,8.368827403E-4,5.242204249E-2
3.333691583E0,-3.960750394E-2,-9.214901235E-3,6.612031460E-2
3.343620583E0,-4.708499640E-2,-1.907232011E-2,4.599829137E-2
3.353549583E0,-3.714128542E-2,-1.717807805E-2,1.787493825E-3
3.363478583E0,-1.472069431E-2,-2.078672374E-2,4.284839630E-3
3.373407583E0,-1.235505704E-2,-2.141043892E-2,2.175632000E-2
3.383336583E0,-4.170746748E-2,-3.070285231E-2,1.753404558E-2
3.393265583E0,-6.313078855E-2,-2.769685356E-2,1.018409550E-2
3.403194583E0,-7.268423444E-2,-2.066650864E-2,4.640174925E-2
3.413123583E0,-6.351622056E-2,-2.519928848E-2,6.227226198E-2
3.423052583E0,-4.195353476E-2,-1.548646029E-2,3.593347907E-2
3.432981583E0,1.706656069E-3,-2.031759432E-2,1.807374358E-3
3.442910583E0,3.776526555E-2,-1.840721760E-2,8.245158792E-3
3.452839583E0,4.145810201E-2,-2.061613122E-2,1.213121831E-2
3.462767583E0,4.117746307E-2,-1.361546092E-2,1.511154413E-2
3.472696583E0,1.538860166E-2,-1.141361877E-2,1.644295514E-2
3.482625583E0,-9.982521879E-3,-1.715070577E-2,2.586281955E-2
3.492554583E0,-2.752573114E-2,-2.567152424E-2,3.393607020E-2
3.502483583E0,-3.038720316E-2,-2.298176849E-2,3.767302573E-2
3.512412583E0,-2.290828544E-2,-2.322641965E-2,9.085403681E-3
3.522341583E0,-3.918438479E-3,-1.520340024E-2,1.686570883E-2
3.532270583E0,8.969354723E-3,-1.427223114E-2,2.060675740E-2
3.542199583E0,1.713740336E-2,-2.452028057E-2,1.551441729E-2
3.552128583E0,6.732200878E-3,-2.379738199E-2,7.880877256E-3
3.562057583E0,1.095691469E-2,-1.630158043E-2,9.973011017E-3
3.571986583E0,-4.576606555E-3,-1.564795308E-2,1.520977736E-2
3.581914583E0,-9.444322223E-3,-2.303466752E-2,2.703167796E-2
3.591843583E0,-8.453548076E-3,-1.480811018E-2,2.672703803E-2
3.601772583E0,-6.300036823E-3,-2.524157116E-2,1.775507033E-2
3.611701458E0,-7.828467932E-2,-1.263656393E-2,-4.973700106E-2
3.621630458E0,-3.449433312E-2,-3.192665627E-2,1.492139268E-1
3.631559458E0,4.810739120E-2,-2.473894816E-2,2.617506087E-2
3.641488458E0,1.139653942E-1,-1.534842946E-2,-8.669959009E-2
3.651417458E0,1.228462002E-1,-2.590941455E-2,2.209896684E-2
3.661346458E0,4.716163147E-2,-1.958738672E-2,2.491498590E-2
3.671275458E0,-1.023429933E-2,-1.717756642E-2,2.863030672E-2
3.681204458E0,-2.827218303E-2,-2.136731571E-2,6.992275894E-2
3.691133458E0,-4.797363614E-2,-1.189941276E-2,2.690888643E-3
3.701061458E0,-4.414237599E-2,-1.990068784E-2,-1.977411389E-2
