"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.628751500E0,8.505313110E-1,-8.382568359E-3,-1.015443375E1
3.638681500E0,1.585203552E0,1.110690308E-1,-1.020892044E1
3.648610500E0,2.061812439E0,2.142045593E-1,-9.904752960E0
3.658539500E0,2.226470032E0,2.052232361E-1,-9.567354584E0
3.668468500E0,2.173929291E0,1.892065430E-1,-9.415719910E0
3.678397500E0,1.912423096E0,1.091230774E-1,-9.333989868E0
3.688326500E0,1.504820709E0,5.224136353E-2,-9.498198395E0
3.698255500E0,1.072819061E0,-4.864883423E-2,-9.652976532E0
3.708184500E0,7.313790894E-1,-8.158035278E-2,-9.693392487E0
3.718113500E0,5.860313416E-1,-9.729766846E-2,-9.627529449E0
3.728042500E0,6.029461670E-1,-1.022373962E-1,-9.504934387E0
3.737971500E0,6.481521606E-1,-1.197509766E-1,-9.517508240E0
3.747900500E0,6.385720825E-1,-2.148033142E-1,-9.592801666E0
3.757829500E0,6.207591248E-1,-2.899470520E-1,-9.642797699E0
3.767758500E0,5.355862427E-1,-2.796185303E-1,-9.624385986E0
3.777687500E0,4.457730103E-1,-2.192939758E-1,-9.582173767E0
3.787616500E0,3.049159241E-1,-1.221459961E-1,-9.513167267E0
3.797546500E0,1.252894592E-1,-2.619552612E-2,-9.512269135E0
3.807475500E0,-1.811233521E-2,6.152206421E-2,-9.544302521E0
3.817404500E0,-1.047821045E-1,1.541793823E-1,-9.542955322E0
3.827332417E0,-9.460327148E-2,2.314187622E-1,-9.724078674E0
